"","x","y","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021"
"672",-127.125,51.375,18.7558104995728,158.093082440186,15.3846592971802,0,6.08366448059082,32.2723807617188,0,28.4315863693237,60.5304626739502,0,15.2640670349121,50.3805342819214,23.5492224227905,93.5028529891968,1.2181624420166,219.142756930542,236.267292779541,5.55892189636231,0,0,9.37651896667481,73.7991571533203,123.911311271667,47.0260368896484,30.9709117492676,42.0470791320801,0,8.12011833343506,11.1007952941895,0,1.21666576080322,83.7186332168579,240.465257389831,405.82052532196,321.190809751892,43.3889069396973,87.6318727844238,145.084722027588,165.593080375671,42.0999888137817
"673",-127.125,52.375,26.2704911727905,144.541305401611,10.2040889724731,0,0,44.3150171707153,0,19.5020430755615,58.8956720413208,0,0,32.5302699249268,27.9286833206177,58.2264106170654,2.58997640380859,178.22627946167,200.050129203796,9.06389210662842,0,0,14.9149361709595,59.1464633407593,154.665501330566,43.1785065567016,30.7592401428223,47.9448404006958,7.38491879577637,0,13.3829531707764,0,1.17067523803711,106.502202462769,219.680276318359,454.897420291138,331.948804092407,58.8084343093872,140.786806201172,161.404990560913,138.462221482849,41.2993839019775
"674",-127.125,52.625,25.9398695678711,132.578747666931,14.9579267837524,0,0,37.5069669342041,0,19.6988175811768,58.0571203979492,0,0,39.3038499206543,30.7460229675293,65.2779049438477,2.60333290405273,180.307089154053,201.885248460388,9.06299390106201,0,0,14.691748248291,61.7911779998779,153.277054171753,43.5140268951416,35.2530548843384,44.8312741928101,6.19166621398926,7.5698420501709,13.8324743759155,0,1.17108266906738,117.025124282837,228.033971870422,451.735739143372,349.232409677124,56.4630960266113,142.229677033997,171.300790130615,133.958000982666,42.1298056716919
"675",-127.125,52.875,21.617773664856,123.312384666443,16.3608929229736,0,0,26.3892537811279,0,20.6052559844971,62.7268916442871,0,0,23.0854658203125,32.8046142807007,77.8730629653931,7.6309841583252,198.689539363098,222.186396768189,9.12064432678222,0,0,7.81840589294434,65.5235225219727,160.712303639221,57.7949850494385,57.6565311355591,39.3999607299805,5.48837772521973,7.14560931396484,15.9568186233521,0,1.12504332122803,136.763355258179,226.457034907532,457.684760876465,373.750323530579,57.2891244873047,143.611455833435,206.316384889221,134.461711309814,41.4638752059937
"676",-126.875,50.625,9.32692444610596,129.820695483398,0,7.04063060302735,0,20.3301829788208,0,10.0594666305542,0,0,17.608370350647,70.8582840713501,124.013574978638,88.6029003799438,34.7509213668823,357.983456808472,309.429284034729,0,0,0,14.5260369064331,94.9911528091431,73.8317031585694,72.036682548523,45.0836564163208,18.3007324127197,0,0,5.84802383270264,0,15.9884544830322,113.587661477661,265.684049238586,433.942250672913,335.358824488831,28.6575329467773,104.877393814087,221.553540734863,106.039949365234,53.5739941726684
"677",-126.875,50.875,0,119.921882078552,0,0,7.74286214141846,26.8766756576538,0,11.2654470626831,39.74242865448,0,13.5038631744385,57.956647605896,63.9179932876587,96.1350834335327,0,317.077560029602,260.154824613953,0,0,0,12.40333177948,75.2698755767823,67.372111428833,40.5751622451782,26.2845530410767,20.3812395355225,0,10.1593420776367,5.76810037536621,0,2.22299351043701,75.841769442749,243.641446766663,440.324063647461,365.952217684937,11.519814906311,83.8191908233643,165.622334783935,158.469273826599,49.3189303497315
"678",-126.875,51.125,18.4526822143555,152.913403237915,6.3312031036377,0,6.60436213531494,22.1965162582397,0,27.8264143875122,59.9774981185913,0,14.4203474105835,48.7752258178711,17.9804410064697,90.3990439620972,0,229.398850045776,244.59893788147,12.1883583145142,0,0,9.7114065246582,63.5305326141357,97.0042496368408,40.4423313430786,30.2360260864258,24.1639923614502,0,10.650101902771,11.6202421783447,0,2.15932233428955,83.7812554031372,248.522318920899,426.276392893982,331.617246943665,35.6786421356201,86.8366839675903,143.044170907593,167.112137953186,35.2542562744141
"679",-126.875,52.125,19.3984068161011,147.060507424927,9.78582103424072,0,0,38.6986623580933,0,23.3066586776733,39.99122368927,0,5.25056356658935,48.1268274124146,15.8351872344971,86.6024084014892,2.42153098297119,186.362442782593,214.553640873718,7.89090474853516,0,0,14.7663000152588,74.8790003738404,140.829134973144,40.6659469451904,31.0418962310791,46.7865554901123,0,16.6574148635864,18.2813385177612,0,1.18883049316406,92.6935470962524,240.02974337616,419.477819628907,332.664714506531,53.361141607666,118.984973117065,138.016495042419,148.218593638611,40.5054739273071
"680",-126.875,52.375,19.3608920898438,151.316306840515,10.0179000900269,0,0,38.7373538070679,0,18.7443335418701,58.4361802505493,0,5.28453220977783,41.6931442825317,17.8575755554199,75.7233418151855,2.50492444152832,179.261629415894,201.020546788025,8.89530731964111,0,0,21.3844534545898,71.5901761779785,148.08570022583,41.0789680130005,30.5307395523071,47.4872381362915,6.94023823242187,7.80080264129639,12.9573415161133,0,1.18098472442627,98.4946012863159,232.228413192749,427.834129286194,334.375854885864,55.4957575515747,129.440114941406,137.238500247192,136.938567778015,40.3868857803345
"681",-126.875,52.625,25.9496047698975,132.716429867554,14.9649200942993,0,0,37.5331770217895,0,19.6761823883057,58.098300843811,0,0,39.3796685806274,30.6667893463135,65.1923676651001,2.60275768737793,180.144116812134,201.713056439209,9.05710844116211,0,0,14.6973038406372,61.8051959594727,154.525732246399,43.4899496398926,35.2606463531494,44.9256836563111,6.20131455841065,7.56953600158691,13.8104080627441,0,1.1701578704834,116.770603031921,228.044893505859,451.354432536316,349.161341763306,56.4714194503784,143.444551264954,170.887720547485,133.923892985535,42.1175101119995
