x,y,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
-176.875,-43.875,27.09207885,0.862715358,0,0,0,8.748105493,0,17.22004036,75.26320326,0,12.89013376,0,8.627657605,0.754153842,15.38344544,21.4733662,0,17.99920345,43.10203195,13.56488813,7.944448965,9.522576169,6.68314792,37.80501949,34.17701938,26.93310138,24.24833521,30.53411078,47.4177168,27.07994352,11.46053452,39.75232191,32.86637717,41.64584867,9.17292699,78.65465282,144.8165977,117.5627561,85.26835283,145.2124549,197.5732626,145.6901628,152.709255,50.7449357,141.0694795,219.5864373,310.6142093,216.1687974,128.5155071,43.60400065,272.0040144,214.2552565,105.3318564,188.2672308,252.7696155,245.3563607,241.8420594,195.9344771,101.0341693,288.3217624,198.0971071,167.918611,126.1954237,214.9029654,87.97450493,156.8066565,176.1299497,181.4948256,225.4732865,122.9549404,340.4608774,224.6252213,265.6365698,193.1429281,217.5061616,247.0597085,160.4629015,232.6728286,247.577437,192.5820319,408.1574371,372.5631402,299.4496209,198.6111639,273.7469734,461.2221157,358.1056208,230.3773804,266.2428321,323.7021346,283.6464832,146.8920495,246.8329168,475.471025,316.0606177,428.1074568,395.8374442,341.5158079,152.8817111,347.4323591,256.7328241,320.5055668,232.5093024,177.0168637,198.9278045,322.2763993,493.5156886,299.9639449,190.0168549,350.347839,222.6910351,403.6681245,493.4257596,416.8653301,252.5669806,385.3028448,212.5670451,209.1488557,411.0078662
-176.875,-43.625,23.40565724,0,0,0,0,9.229113135,0,18.88784257,80.05827493,0,12.48792355,0,8.679427744,0.785383035,14.49855648,34.31243006,0,11.11212288,37.55493893,14.06907927,6.419706702,9.00303317,11.19830319,26.14977125,33.59356978,23.63407431,25.6855275,31.40365718,34.3136888,34.5549038,12.51412122,41.62728745,31.97605291,44.33746533,15.43169724,78.95795933,122.8800977,106.1260838,85.11859928,139.1061713,186.7458689,134.8075384,129.5423942,52.4572118,131.1083067,208.6848074,292.1362102,206.2950725,132.2321555,27.87650932,239.8034836,209.3362813,93.64544879,209.6061818,270.7000246,246.3397572,246.1191475,177.260983,100.945147,285.0736307,206.7560318,180.2422876,107.976604,243.8924712,87.38554129,154.9094975,174.6777816,177.6786911,231.3341443,126.8940726,345.9141821,214.7920812,239.9177554,218.6357768,219.2486102,256.9401839,156.1931769,247.309268,256.4344019,202.8411498,416.5755287,344.6055814,280.5542483,206.4374398,287.5297405,442.5851639,333.4304702,267.9904281,261.9686988,301.6157719,284.0221322,146.5467361,248.0992005,445.9354522,315.7230208,393.8787876,386.4731994,335.3795465,194.4553779,395.1721736,268.3420482,339.9291145,240.7261072,180.9203672,151.1750743,344.6411977,507.7254424,304.3300225,185.9138773,381.0815064,215.3405277,384.9660095,498.6750125,402.2455652,245.9534887,381.6163887,199.6946395,205.1086938,404.0147557
-176.625,-44.125,22.56668481,4.154744394,0,0,0,7.495575642,1.162221866,16.97666341,74.86156016,0,11.64358877,0,8.342550142,0,17.22226907,21.10491972,0,10.69138018,54.70808927,12.66281396,9.572362531,11.13255755,5.312835176,50.0166339,34.32165837,26.36621646,22.16118221,37.77491089,39.91289075,34.79950151,11.08211957,36.825386,29.21132392,43.35040403,2.681045282,79.55615077,157.3845542,111.7120971,84.8434128,143.3089583,200.68431,151.5286513,184.6236698,56.60566593,168.6951002,243.2003291,335.9445134,200.4174289,116.8033956,76.8798946,282.5994489,218.4099743,150.6432232,186.1031732,219.7108835,250.5567779,248.3346767,226.8417402,98.90697321,289.9677062,194.7213002,127.2691288,143.0451803,203.2295729,109.5459243,161.8706104,170.6769417,183.9786404,242.6677827,130.3571942,322.8400731,225.2056185,287.5381355,210.0838958,222.7826115,216.0959025,160.3323968,205.9478167,243.7720062,178.2351418,399.0556459,389.8914126,301.1931535,198.6142369,269.8835996,475.8296646,376.9439762,201.2242181,323.1573596,335.3867172,281.4593065,147.9616507,254.2957266,468.0208881,316.8905472,430.8466546,388.9741327,335.4119636,123.7350647,329.4188239,247.7451663,310.9400993,233.3410817,172.8714397,228.0365664,314.8335553,502.8736178,312.2489763,186.195577,343.6832968,220.0619364,406.2925354,495.6475418,430.8804317,256.5092158,383.1678445,178.5116176,207.9811066,415.8027363
-176.625,-43.875,25.58870735,3.847023988,0,0,0,16.24291064,0,16.88678659,73.05844859,0,10.65732333,0,8.470479816,0,14.92011791,21.36278615,0,12.25480313,42.91160039,13.10581364,8.061133411,10.58735686,7.614001672,45.86270996,31.54369891,30.36488677,25.94624613,35.75649427,49.94359865,31.64079656,11.27681422,38.71976648,27.82457805,41.65742594,3.708585452,79.4666407,143.1866078,105.2940679,82.71801523,133.7484823,195.0911202,149.2164892,159.2653469,54.19359202,125.5480924,219.8275459,320.6296066,190.5626596,127.9946089,50.54123698,265.3255029,185.7449013,119.5943891,179.2050654,247.8585857,236.9475414,243.7173157,200.0822305,99.97934927,287.9422323,199.0542962,143.8456725,132.4043564,216.2627742,105.0698334,159.4742204,168.8236802,177.6866754,234.197868,130.6127828,334.0635282,222.0042186,275.724196,190.2922464,226.4240186,233.116591,150.8817911,222.7672328,239.986802,186.4569965,411.2446426,371.7524129,296.3185699,201.1229569,270.1927527,445.6738512,365.8936412,203.9772614,296.8816865,327.0340174,280.2924074,148.2615198,273.3062921,469.115385,314.9454573,418.1938938,386.5740904,328.1182499,150.366054,324.563513,242.7819637,315.9244059,240.2700469,176.542387,183.4043542,322.1162723,498.2927683,307.9135979,191.0562051,346.9329723,207.6182404,401.9533436,496.3221114,424.192412,260.7069178,378.8431686,202.2374504,208.7483076,422.540676
-176.625,-43.625,13.13270837,0.894599588,0,0,0,9.397494447,0,18.24539289,74.05548755,0,12.1447658,0,8.549861755,0,15.98744113,32.5641593,0,11.11327676,37.34734505,13.57332009,7.746644214,9.062576596,12.42390129,34.37865582,28.77678964,32.12126171,24.48370226,36.52860243,41.33420073,34.52869991,11.51380647,40.66245975,37.34095255,44.81352151,13.26843862,86.80118774,124.5179785,99.17623809,78.80146289,131.2885469,183.1761722,136.9153626,125.0521808,58.14262197,123.0976583,205.9751135,303.2196708,172.4917165,130.1600951,28.53377924,240.1630137,197.5071417,101.8460684,196.4085894,270.0367048,243.6289311,248.4549667,184.2740091,101.0522436,285.2836285,209.9447808,150.9051418,110.9366256,238.6539967,86.44489483,159.5347923,169.0425253,174.3217152,236.8126434,141.2682729,350.9997422,220.4651646,256.1391771,218.6119718,226.2444995,247.8517157,142.7534674,235.9318273,250.2088494,193.3661523,415.3379285,348.1750919,279.095597,219.9009332,293.5167365,426.554461,338.4147604,251.0391529,265.0564926,308.4096403,281.0055145,149.2455343,269.1502229,450.9537023,313.8760327,391.5727864,378.9660155,327.5012284,192.5678114,352.6464177,257.4556349,342.4397313,238.570764,181.0884346,147.480194,343.4753742,507.7294495,308.3429146,185.5369359,357.4883933,206.2615418,374.5368961,500.1652986,412.0305135,251.5074207,376.1162566,211.1164704,204.4278775,436.8427845
-176.375,-44.375,22.78276271,7.589750745,0,0,0,9.175314107,0,15.23421676,70.96687764,0,11.67248858,0,5.267258725,0,23.37164016,20.85911318,0,9.710229141,65.7721015,11.01440735,10.09458498,10.40461213,4.190055063,43.08337497,27.4481846,31.44449132,17.07732499,38.05263199,38.13046043,40.99358814,11.25780458,29.54237271,27.73842044,33.68524894,2.75187426,72.48790557,173.2019496,110.1431476,90.59207159,130.7726291,215.3677967,155.1587596,168.2590648,57.10595153,173.0576131,262.4132656,356.0507611,192.4599169,112.2551327,109.8717562,273.6945131,209.8566244,180.2143952,209.1851392,197.9903134,243.9699709,248.5059359,250.1511523,98.25384669,293.8308031,163.717205,111.2909203,165.4523373,213.0861658,140.1715776,166.5291197,166.5371532,180.017467,244.3079568,129.1463741,309.5351929,226.1468615,289.8307444,226.6166028,207.9057993,180.1230976,161.687384,202.5268668,212.1343951,190.0766801,362.4970756,411.1646649,308.6608487,179.3850381,294.361657,474.982854,374.1919817,206.544628,350.9471641,324.6028601,278.9684695,152.9549381,246.8002063,455.9159661,317.4574165,396.543454,425.415877,332.7866208,134.438156,336.0346715,249.9676139,327.069336,220.9602499,168.9667136,235.5628452,324.8061395,518.7053194,365.2100128,185.418568,347.7819629,214.7628696,380.0566956,499.4562927,414.0208405,268.3494312,365.1821233,191.3860929,216.7577609,425.4508623
-176.375,-44.125,20.97287205,4.04423629,0,0,0,5.32632921,0,16.59576766,67.5402114,0,9.5431286,0,7.391760091,0,15.97681608,20.83672933,0,9.690050751,54.50963962,12.25649391,9.672124173,10.95068938,5.971113187,59.7238718,31.67855587,27.31231953,22.39598466,35.90301401,39.96276466,36.68199623,9.773013348,31.06445408,28.69043174,46.8945356,2.702750861,78.96742371,157.2701888,109.5194417,87.03480404,146.1380048,198.2507286,149.5468465,165.7645194,56.91241046,176.5548106,236.8661608,343.3081133,174.2528084,120.1486062,82.79381912,268.8883538,197.6506893,166.3786594,203.063321,222.3474934,229.1079399,246.8477157,234.0941689,97.70983692,291.2584844,187.9666824,121.8518345,147.3246724,206.7721974,128.3865518,162.3908347,164.4659615,176.3949712,242.3758097,139.3649112,318.4975636,225.0207794,291.5949258,222.1817827,217.9859819,193.3624343,157.8273249,206.8419219,255.0463263,198.8774389,396.2437597,383.2257107,298.6532545,207.1626886,305.6097606,460.0159343,375.6048752,206.1656216,333.4549187,323.0832662,278.7577273,153.0054831,267.7362528,460.5175126,315.639865,397.2678583,396.3101684,322.8284447,127.7834803,322.8877862,241.902431,329.4302198,233.1211482,172.7470161,226.5693792,326.4022678,516.6326272,316.4766948,189.4957476,339.9812803,204.053967,400.1129986,498.3775164,418.5309485,273.0391301,372.5158307,189.2959722,213.556946,443.3758185
-176.375,-43.875,0,0.85054034,0,0,0,7.484986752,0,16.51628854,70.88400289,0,10.1415326,0,9.891940076,0,14.58892676,21.18086348,0,10.29377918,42.72167604,12.64654741,8.131126187,9.452054974,10.15365585,51.24244129,27.8867177,31.07655962,24.22304682,41.90656864,49.70933675,32.89692027,11.09307261,37.68687667,26.78051514,41.99442554,6.638703035,84.81360143,144.4695231,104.2680971,81.9498439,128.3566581,196.8892684,147.2658573,155.3086557,59.1848317,135.3541871,208.7285605,328.6774652,153.6244056,127.5049719,62.30189811,249.699471,168.8659652,123.631017,188.5057821,243.7881848,224.152658,244.8538464,207.7116438,98.77273221,287.5617637,205.6151738,134.2677724,136.0026545,224.4747853,120.6566389,158.7918834,163.6180667,176.210613,236.308367,136.0501227,332.7875041,219.9877858,289.2521242,200.2693788,239.3888024,214.1804798,128.205474,230.90836,251.4129856,208.6253426,409.6845808,367.7092655,299.3970223,218.1731065,305.0923878,429.8668567,361.6203363,203.1514168,300.0999166,321.3561449,277.7964554,154.5719213,292.884925,461.5290591,313.8285545,394.0370133,387.9086087,317.4204089,148.7328652,319.5699251,236.176255,332.2653438,239.6701404,176.9489684,163.0115759,331.3945563,511.2171032,314.3833967,184.2434012,342.2393688,200.8889624,391.9494634,499.2184277,419.6785275,275.8479172,369.4664338,200.3794262,206.4572434,463.5815602
-176.375,-43.625,0,0.847893251,0,0,0,14.32808516,0,17.24280081,73.01087655,0,11.70786104,0,8.420028888,0,18.76338337,24.36935791,0,12.15050477,37.13997333,13.07743,7.815395224,8.95548363,12.59061802,41.0874481,28.51455791,33.96373434,24.45783833,40.76041721,48.91925163,34.8184935,11.31238678,39.69715716,40.91677134,45.50153808,15.08953709,87.12867162,132.0380023,98.41882294,69.41526313,128.3077497,187.1211037,131.3606954,127.2412936,57.76212386,130.3568993,204.5882093,309.8432568,133.0495753,124.6922319,28.66495092,234.6618342,187.635092,107.8473386,200.5294136,272.3742509,234.0750403,250.8434509,190.9858069,99.83583364,284.6069181,210.7281785,142.7267891,115.0831936,243.176612,101.9944835,158.5264587,162.7070362,173.1120184,244.6142618,146.1784381,349.6427039,218.3868422,277.6825383,217.6584273,241.4944133,228.0675748,140.266899,239.2835089,250.8078712,209.2479045,414.3216001,352.040235,277.6360919,228.3078134,323.0663787,413.1628529,339.0070063,250.9553625,272.0589956,303.0195542,278.8481961,155.6185007,286.0350254,449.5875719,312.0287157,391.6038266,371.7601152,319.2411582,187.1869717,349.6022359,248.8250077,346.16416,242.9573894,180.3419135,144.1523168,332.7727435,506.1345977,308.1149684,186.1624151,367.3613688,207.4353777,366.2879415,499.0270695,419.6364535,257.8226652,367.274627,204.8232694,203.8176547,454.9057587
-176.125,-44.375,23.34411127,4.240279535,0,0,0,0,0,13.73170922,69.66445992,0,11.40250122,0,2.548875839,0,17.29155085,21.3739529,0,9.283825786,65.84344672,9.804344479,11.2411865,9.202211484,4.330982401,46.59059905,23.35421022,33.53341797,15.61542938,35.94027966,47.6172337,48.59164068,10.12808662,47.39276772,34.51779533,33.80853204,2.769000909,70.71496797,170.655388,114.4627126,92.82431148,127.3832844,214.888137,153.2181473,144.7712921,62.18152493,171.0572027,253.9382966,365.9070328,173.3087713,112.0219851,111.2258226,241.2360509,192.3805703,185.2829427,232.5214954,204.6956634,215.5310266,241.2823269,256.5764518,96.99870115,287.8754486,173.4097331,113.9815649,173.5578973,216.9313131,138.0609851,168.0824057,159.5885157,181.2176136,239.1392241,126.4376743,309.1797244,233.5015771,294.9429602,227.5237031,212.805539,135.3903604,151.4261138,204.765289,212.2418075,215.585065,357.9419931,396.8122729,325.0422373,240.8265568,348.0206006,460.8345074,362.706944,222.7444859,338.6124167,315.2963768,291.7395353,154.2306225,252.722534,436.7615471,317.3278904,411.2153561,418.9057142,318.7314982,142.7138983,323.1117535,245.3263798,357.1310931,219.7273342,168.9442467,254.0654136,326.8550321,520.7827793,389.6227454,179.1465577,380.8024624,212.3593019,360.7480743,501.8293996,404.4352731,280.3634278,353.1447829,214.4730513,215.578578,445.4371412
