x,y,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
-176.875,-43.875,27.09207885,0.862715358,0,0,0,8.748105493,0,17.22004036,75.26320326,0,12.89013376,0,8.627657605,0.754153842,15.38344544,21.4733662,0,17.99920345,43.10203195,13.56488813,7.944448965,9.522576169,6.68314792,37.80501949,34.17701938,26.93310138,24.24833521,30.53411078,47.4177168,27.07994352,11.46053452,39.75232191,32.86637717,99.43330743,49.94651614,48.71944914,72.42103915,128.2985987,99.40828284,166.2391212,62.31903572,61.07938114,122.0845064,190.4970079,56.61645648,106.0639457,44.16052728,67.89180359,110.7494572,146.5476245,96.66738593,202.4181277,204.7361128,76.91887419,300.8358565,233.8061996,293.0287036,311.7838681,168.5125888,300.1429584,240.5886112,248.3756585,226.9929126,164.3332491,277.2377693,191.7125463,207.5240701,192.1480274,337.338352,378.9348676,402.7885243,352.4778023,459.2496065,499.6816312,358.5056586,445.0354127,453.2946075,325.2852121,528.652667,558.9379316,405.1902858,622.6021932,429.6925949,406.1070135,588.29465,499.4198438,503.8487504,534.467137,551.8839185,716.6322298,540.6794533,616.5428828,474.0724512,594.7105744,525.9252718,756.0001095,627.7712155,466.324908,605.3072583,519.5693978,598.6854189,724.8315028,621.0666964,732.5563885,565.0534827,717.5904808,647.2923145,719.8205762,686.4714075,598.2085118,584.5003403,688.1235245,737.8351253,611.2174891,678.1503628,762.6137226,748.6448086,757.6891564,714.698902
-176.875,-43.625,23.40565724,0,0,0,0,9.229113135,0,18.88784257,80.05827493,0,12.48792355,0,8.679427744,0.785383035,14.49855648,34.31243006,0,11.11212288,37.55493893,14.06907927,6.419706702,9.00303317,11.19830319,26.14977125,33.59356978,23.63407431,25.6855275,31.40365718,34.3136888,34.5549038,12.51412122,41.62728745,31.97605291,102.2493282,52.40419934,45.23551777,74.25933212,136.7631895,70.51690926,145.3153059,71.9183429,61.98676726,117.6737536,161.2905632,58.56087659,102.3551512,56.86515887,59.97314343,120.2861479,135.5833574,90.98995671,187.9104711,217.3503479,52.4590971,306.1283823,234.0122134,272.0509695,323.3644919,159.3494402,288.7942471,247.4759301,241.8987115,223.6289712,157.7528252,266.3497657,205.167154,204.9300433,205.763465,307.0483862,380.6967478,418.2844077,357.692663,462.9222117,512.6653563,395.8829597,443.4741016,452.4336721,329.2202136,522.5739807,565.1847804,412.6715714,625.4736754,421.4072282,398.284458,575.9033597,496.8305423,491.7349585,552.2098888,538.0346045,703.2648459,540.5446866,611.0465139,466.2001599,591.9067904,509.6590942,758.9366012,619.3268928,474.2304649,614.1584138,503.0512155,599.4189444,694.0226558,616.4631558,726.3274396,560.6898353,714.6182078,646.2366379,732.6170337,676.7968532,583.2994341,577.0901826,678.9348377,736.2514302,586.6640809,654.8370841,739.9281886,745.9203011,727.3223747,716.4380197
-176.625,-44.125,22.56668481,4.154744394,0,0,0,7.495575642,1.162221866,16.97666341,74.86156016,0,11.64358877,0,8.342550142,0,17.22226907,21.10491972,0,10.69138018,54.70808927,12.66281396,9.572362531,11.13255755,5.312835176,50.0166339,34.32165837,26.36621646,22.16118221,37.77491089,39.91289075,34.79950151,11.08211957,36.825386,29.21132392,91.03997283,48.35210082,41.47793434,72.40205394,109.3600612,114.0345182,158.3621927,57.96696796,54.86965925,121.8526065,171.3373252,56.61875884,109.4880612,42.26508279,78.28076105,109.8551976,168.9270031,96.39432729,239.472208,171.0226484,114.0561745,294.967384,253.1574488,298.8085662,315.1141022,190.9342554,327.8343927,244.9131761,255.6880995,244.1124706,178.0376647,289.8793597,195.2711419,203.2447676,190.1973901,340.0671357,371.323867,397.009842,344.3926557,426.388204,494.5976807,317.1525277,444.266429,457.5340382,318.8918258,532.2244107,558.6301721,396.2050924,625.2100727,464.9506886,427.8759592,614.9107632,496.4633882,490.7432702,524.350791,546.2334325,703.2630517,526.6011113,604.2723656,484.3030457,592.5489243,527.2268238,753.3274601,639.1417867,451.4932504,585.0989361,526.0360516,631.5175896,757.3614927,608.1911177,713.1423322,564.5371615,717.9617811,650.6609495,712.7134257,667.3658663,600.1149582,587.1531086,699.5202961,730.1723778,642.2663918,685.7244629,783.0388918,742.7302767,791.0013733,738.0117007
-176.625,-43.875,25.58870735,3.847023988,0,0,0,16.24291064,0,16.88678659,73.05844859,0,10.65732333,0,8.470479816,0,14.92011791,21.36278615,0,12.25480313,42.91160039,13.10581364,8.061133411,10.58735686,7.614001672,45.86270996,31.54369891,30.36488677,25.94624613,35.75649427,49.94359865,31.64079656,11.27681422,38.71976648,27.82457805,102.0694844,53.7253333,43.25292825,74.83598232,123.63779,105.7965756,146.7848407,66.70037357,58.82620223,126.0047453,186.186538,55.77228514,107.9313687,52.42240115,66.92561208,107.5187684,155.8129552,98.80486242,215.7918099,201.4621072,83.27752827,302.5588422,228.6391228,295.0787193,302.8387907,181.4429243,316.220842,244.5088964,239.8141766,225.1625682,169.7556202,279.1746847,192.5086433,201.2632857,195.2420252,350.0189706,373.9026545,409.6781341,356.1132949,431.5057999,500.3907085,332.4585941,439.481491,458.7250343,314.7088074,527.8751049,564.494984,401.3780547,621.577145,440.7920593,413.5951861,600.7396332,484.7448976,493.7094667,538.5237762,534.6362583,697.3889448,536.9435205,597.3648068,469.9165683,587.2328099,517.4339729,752.194803,632.9825941,447.9148354,601.223914,528.8716427,610.2185122,740.6733538,613.2772365,727.0575641,560.9688066,711.0769004,640.8304948,712.4834225,671.7010969,592.7577566,594.4092604,704.1043183,727.7826456,629.3827778,683.6060364,759.4862257,742.0175074,762.5447422,723.2949654
-176.625,-43.625,13.13270837,0.894599588,0,0,0,9.397494447,0,18.24539289,74.05548755,0,12.1447658,0,8.549861755,0,15.98744113,32.5641593,0,11.11327676,37.34734505,13.57332009,7.746644214,9.062576596,12.42390129,34.37865582,28.77678964,32.12126171,24.48370226,36.52860243,41.33420073,34.52869991,11.51380647,40.66245975,37.34095255,105.6862012,54.58461378,50.7242218,75.51848493,138.997046,73.58746639,143.0475948,74.2162047,61.72688595,129.9254199,195.0217103,57.13220715,106.959347,61.49578891,58.01905406,117.4693109,153.0469335,90.02858425,183.4139138,222.4754338,63.20765993,305.4096027,228.8677535,290.3408876,312.9351642,167.7317458,290.263422,250.3043987,232.6132381,221.8204725,163.2592692,268.1763709,209.5000071,199.3374287,214.8258281,323.5585125,380.9464892,424.0185826,360.1628159,449.1031615,510.7036674,371.040681,437.5909581,456.0452036,321.995631,521.0697206,569.5122028,409.7235641,620.8120892,428.9599855,412.2667616,592.0555551,486.3324292,485.2674746,549.9629824,525.7612823,688.2191756,542.0918019,596.4656277,462.174701,584.7004143,504.1511698,754.4719983,625.0896322,464.236131,615.520272,510.4631348,601.0304814,710.2074481,617.3101107,736.5113574,552.512863,707.6415853,642.0888595,725.8224357,663.3270861,580.3280754,588.5499497,694.4599553,726.5331327,604.7918416,664.2069178,739.9663887,741.1062928,732.533948,726.1150636
-176.375,-44.375,22.78276271,7.589750745,0,0,0,9.175314107,0,15.23421676,70.96687764,0,11.67248858,0,5.267258725,0,23.37164016,20.85911318,0,9.710229141,65.7721015,11.01440735,10.09458498,10.40461213,4.190055063,43.08337497,27.4481846,31.44449132,17.07732499,38.05263199,38.13046043,40.99358814,11.25780458,29.54237271,27.73842044,86.01110223,47.34616418,36.31955512,75.05526825,89.01965394,111.1413342,168.8758487,58.98161596,54.27921386,117.2536778,184.4112583,58.84657763,108.956043,29.66359782,95.09279961,119.3951844,184.375483,86.81016337,271.6915859,180.8573589,153.2003099,285.0965417,284.0464451,286.1811136,328.1639374,229.4578514,345.9961637,214.1547829,270.7644867,235.7033551,202.6282418,297.9861894,216.2072851,195.336447,177.9269708,319.3480271,355.1118473,377.1843454,341.0970768,425.354017,500.7659402,304.5968607,447.300471,465.3038293,312.0163641,539.3011278,564.1295505,393.4475298,638.4582727,505.5009525,453.3582525,627.8809053,503.3134678,473.4092789,515.3573358,548.6977045,716.2417477,541.3997317,596.6411339,495.9519176,596.3408294,516.0050894,743.8224524,627.385354,455.7864368,586.9069869,515.2451337,638.9869668,763.0933048,611.6243124,692.1113322,556.1295792,717.0470931,651.5340484,725.4328815,660.2770093,592.67506,556.4211146,676.8215796,713.165729,643.3496949,680.0487048,784.5305649,741.6000343,802.7332962,742.8909747
-176.375,-44.125,20.97287205,4.04423629,0,0,0,5.32632921,0,16.59576766,67.5402114,0,9.5431286,0,7.391760091,0,15.97681608,20.83672933,0,9.690050751,54.50963962,12.25649391,9.672124173,10.95068938,5.971113187,59.7238718,31.67855587,27.31231953,22.39598466,35.90301401,39.96276466,36.68199623,9.773013348,31.06445408,28.69043174,95.54955392,50.62889186,40.55143311,79.5338534,102.7157388,108.0156495,163.3393833,65.47050684,56.76494336,125.204129,178.6220344,57.96316884,108.2633649,38.81490089,77.51403777,101.6067823,190.3714662,95.90214131,234.1325531,175.2773828,110.7320746,295.5825312,251.9788204,289.2832892,315.5063561,208.0626454,333.3897854,251.9486013,237.8289984,261.6503881,188.3007371,288.2440965,205.7025186,196.3672167,197.4018475,331.7285329,367.7071911,401.1966422,346.690986,412.6231143,508.4699749,313.0287655,444.5570341,462.7926067,307.0916638,529.7713001,570.9111927,396.1984507,626.92372,485.9282891,441.7473516,621.9302889,480.0592668,485.2686793,523.3618723,537.3038495,693.4706797,545.8808865,596.0745633,481.646955,586.0378212,515.1444465,745.7688977,630.7985536,446.1503989,590.1972047,517.8670291,623.1593996,741.0581684,599.2509918,705.9865974,553.9284894,712.7268294,651.3694973,719.3774181,657.4235966,587.7459902,574.2409836,691.6885677,717.6930353,639.2472654,680.0879379,766.5138212,744.4971562,778.5573984,733.0949549
-176.375,-43.875,0,0.85054034,0,0,0,7.484986752,0,16.51628854,70.88400289,0,10.1415326,0,9.891940076,0,14.58892676,21.18086348,0,10.29377918,42.72167604,12.64654741,8.131126187,9.452054974,10.15365585,51.24244129,27.8867177,31.07655962,24.22304682,41.90656864,49.70933675,32.89692027,11.09307261,37.68687667,26.78051514,104.8523045,56.6310256,42.20725284,81.92391687,119.9403541,103.2640594,148.3447538,66.41026716,57.43960268,130.2276457,188.4210987,67.58247924,113.1034881,59.57956506,64.76354065,103.3132308,179.4613321,98.1613076,213.3702807,206.5243314,89.45707538,304.9229086,224.5215901,286.3830526,311.11094,187.9916626,321.3824468,247.5639657,232.3563241,227.348682,168.5442319,277.2778592,200.595782,194.6729473,205.0962002,351.7386402,371.4016803,414.9862821,358.0737741,419.8313133,512.1265726,327.3540042,433.926184,463.8716716,308.4668679,524.8838114,575.9637445,403.9843277,618.959967,453.5212231,426.6821888,606.230571,470.5753142,488.6507572,536.4137673,523.8732191,681.5988146,543.6222617,593.0646848,470.3742851,579.7547795,507.9335475,746.1570516,625.5415705,443.5555836,607.0775539,523.7185313,605.2856106,733.4071993,605.5408603,720.6352141,553.3684626,705.9070019,652.7819958,717.0298323,659.1599958,582.0753015,587.6552329,701.8279786,717.6052396,631.1875739,675.895039,748.9853453,735.1279034,753.4907336,744.6638311
-176.375,-43.625,0,0.847893251,0,0,0,14.32808516,0,17.24280081,73.01087655,0,11.70786104,0,8.420028888,0,18.76338337,24.36935791,0,12.15050477,37.13997333,13.07743,7.815395224,8.95548363,12.59061802,41.0874481,28.51455791,33.96373434,24.45783833,40.76041721,48.91925163,34.8184935,11.31238678,39.69715716,40.91677134,108.9846971,57.23967601,50.0040138,82.54690127,131.9751063,86.15019704,142.2160181,71.11359699,60.56954204,135.9411957,196.0494134,54.34222778,104.8256687,65.31203975,55.61724246,109.7575607,165.8236123,92.38029475,192.8451163,220.5880736,68.75046339,310.6559644,224.4059246,281.7816962,318.6832013,171.0328948,289.0724997,252.3576635,231.9398952,220.3557538,161.4832249,267.8761849,210.9122283,198.0237621,224.2934639,320.9215688,374.8740104,425.8024639,361.3418812,439.3492329,516.4740419,358.9277338,430.7780356,457.4811934,311.7844453,521.222225,576.7585436,409.4183563,627.6603652,438.535844,411.3516627,595.5995825,475.4196965,477.5318867,547.4997301,512.9291739,673.4658819,542.3131079,590.7152988,460.5627079,580.0892517,500.7674261,750.5709715,619.0435681,456.4089894,613.4742734,510.9261953,600.7271033,707.9462196,610.7676224,728.5093767,548.5197061,700.6650434,649.6288301,727.7574703,652.4822299,571.9483198,585.5409194,695.3042537,716.6154904,609.1798478,656.7851793,733.1778604,736.5285682,725.9477083,746.2297379
-176.125,-44.375,23.34411127,4.240279535,0,0,0,0,0,13.73170922,69.66445992,0,11.40250122,0,2.548875839,0,17.29155085,21.3739529,0,9.283825786,65.84344672,9.804344479,11.2411865,9.202211484,4.330982401,46.59059905,23.35421022,33.53341797,15.61542938,35.94027966,47.6172337,48.59164068,10.12808662,47.39276772,34.51779533,89.66042922,49.95345091,35.62558705,84.44580981,77.13619985,97.93104811,167.3892578,67.07062166,54.96052229,125.3364171,183.2475302,75.24700435,115.4082594,33.95844344,97.58497042,120.558982,189.1320098,92.44935154,249.909472,204.1613553,130.9990996,283.3697283,285.7613514,275.652913,339.448327,230.4718481,345.5606639,213.3645916,256.7137449,235.5250853,210.8927113,295.8703073,221.2472833,184.5373566,187.1090253,313.7396224,349.8182167,386.8392472,343.8807691,422.7930734,535.4073349,300.5162955,442.6664336,478.4958821,302.1855788,543.0344813,595.4606682,402.4122445,643.6358968,524.7579808,446.5172456,627.372499,500.5044093,471.4938108,513.6854655,540.1849562,704.7089695,563.9710313,596.2617789,498.0538991,593.5170012,533.6383445,736.0067261,618.4545844,456.9984493,589.1144528,507.7397796,616.8642114,742.9758104,598.4354021,684.278005,545.1098858,715.1521033,683.5197148,738.4680294,650.1205362,578.9245974,533.0816358,657.6792921,695.3754472,626.197575,648.1291565,768.5715445,752.590547,776.1016105,755.2104717
