x,y,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
-176.875,-43.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.264831185,5.934312413,0,0,0,0,0,2.872945244,0,65.98883243,3.819779944,0,32.62457309,9.169945206,5.80589561,19.16415684,0,16.40517561,27.45010003,4.634780405,16.3328451,23.34288146,5.371183003,0,15.71419875,51.04895159,1.891010287,34.73658884,26.90206134,0,73.63429021,116.6634639,10.07505678,5.068026465,26.04373034,31.16291918,81.03468931,106.1919643,0,4.296658466,5.329071449,55.46476547,4.718535876,17.87816626,112.0034115,53.56559377,85.95630901,30.36832876,219.3578137,74.61161465,177.7026226,80.48460704,58.02034758,125.4597658,80.92522876,4.008488462,200.0783427,323.8610277,159.5732334,197.3185365,47.0495266,213.2748994,179.7920937,131.9371808,169.5091528,299.0447799,292.4089017,62.06625368,236.4473073,309.5718869,270.2478597,149.0239315,74.10527433,229.5642065,121.2668674,69.7842536,0,14.00771906,164.9929317,327.7737985,238.8604541,244.9264684,110.3577836,150.8599991,377.3930387,435.9510571,156.0093114,140.6452412,400.5680262,336.9861277,255.9462765,515.1549438,160.347847,185.0048613,227.4602531
-176.875,-43.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.502338979,0,0,0,4.958385688,0,0,0,0,0,8.759308359,6.146710814,0,0,0,0,0,10.95726803,0,66.24872265,3.858967899,0,46.83442224,18.84540095,5.609992998,6.265993537,0,16.78988289,31.78581931,0,16.30045347,6.805876344,0,0,12.25221063,45.45562471,1.951723944,36.79716366,28.43643421,0,71.35745719,106.4536896,6.830779923,4.988887662,29.2758726,34.35215765,79.33335394,108.1367605,5.905716423,4.477333596,9.040559467,59.65046255,6.824075979,18.23424363,112.9998186,55.59003081,82.58147223,30.14666638,214.5472339,73.65464392,164.884774,80.59566057,50.92520732,113.68643,83.38907195,3.876821611,198.3067454,317.4797266,158.2140872,195.7111906,52.09193911,215.7156066,195.229016,115.2646302,154.6163488,305.0848081,289.4985256,56.79972183,245.7872239,311.3651658,256.8602472,144.4982054,67.47490141,222.5198097,143.3935576,64.65593063,0,14.62741227,152.8198108,295.8479482,236.4301655,221.3817831,93.98552215,140.0814752,353.4940177,432.6651915,165.4278403,145.028639,407.5814775,341.2558228,258.0445264,466.950195,155.1752851,185.8075334,230.8389944
-176.625,-44.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.423381783,0,0,0,0,0,0,0,0,0,1.914671312,5.667279531,0,0,0,0,0,0,0.734125909,61.01065964,5.879978707,0,6.111151167,0,7.008785496,21.90404315,0,15.89351249,21.9952435,9.576903669,15.892464,34.30424115,7.796768542,0,26.35526861,52.05276042,4.804993485,31.13504149,26.12701057,0,79.07555606,137.8620924,6.778771122,4.465614611,21.0950075,51.89948515,87.88742813,114.9999634,0,4.018540037,5.972016895,51.97062744,6.276174943,13.65901009,108.0664462,50.04543937,91.84455777,47.71306417,226.929267,76.38972085,195.0852784,81.09229072,73.25688221,147.8895053,85.0373534,8.184449421,205.3789275,338.3771466,206.2366038,198.2146956,63.32399365,214.4906223,149.7928802,148.6614274,179.5723351,314.6657037,285.0833156,80.35164494,198.9053847,302.6946953,275.5562146,170.7171661,83.54166633,245.8812789,124.4256522,72.80426283,3.448892966,20.74953153,152.2826238,348.6011492,225.0290732,281.0339096,147.390301,136.7746459,396.013232,427.3023318,137.85264,134.3427513,376.9471251,322.7715176,252.7159511,529.3382025,160.0666484,186.2221316,266.4840455
-176.625,-43.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.574075782,0,0,0,0,0,0,0,0,0,2.038587102,5.918695795,0,0,0,0,0,0,0,66.28060384,0,0,23.3983035,0,5.911688967,21.40819968,0,16.32952857,25.45081169,8.633359691,16.41292689,26.82105819,5.545296171,0,25.03577106,51.09390797,1.969986869,36.29834393,27.09944744,0,79.64971388,117.282488,6.576449525,4.717000592,25.15582729,53.71976973,84.71181301,110.3820968,0,4.248462612,6.775719907,54.99901233,4.78882762,17.87740339,107.3789811,51.32812854,79.59633953,37.80726828,212.3554286,76.39169143,184.463789,78.6753642,67.57982499,133.2899702,87.16962838,7.958071641,204.1790455,335.808328,197.6861347,196.5159792,61.3802287,215.6994644,177.7446143,132.0838672,173.1245364,309.3921508,286.039918,66.87276127,229.3207387,298.2335154,267.9508471,159.4094371,78.66324684,242.2296103,142.3763667,66.92734614,4.167429327,19.44320062,145.5322019,326.1789792,223.9795016,261.0058724,126.6942554,134.8476987,378.9184604,428.0660545,151.3938705,137.8344619,398.845637,327.3148272,256.591842,489.9639752,154.4305445,190.4098713,261.4184562
-176.625,-43.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.959403901,0,0,0,4.80837147,0,0,0,0,0,8.032852269,6.190188987,0,0,0,0,0,3.235860278,0,65.29357073,0,0,42.38648378,9.074364258,5.75101585,9.913776591,0,16.67484455,29.53057478,0,19.70287971,6.793988046,5.177016597,0,12.27525646,51.16993184,2.012121696,36.91086128,25.5697955,0,80.57910846,103.3271241,3.417057955,6.304873763,27.36889225,38.05761384,84.19596029,105.5984482,0,4.478449843,7.339619415,59.69186327,5.66670572,23.03442646,110.6213207,52.61091564,75.45088742,32.20652013,191.7558962,75.39198009,172.7457519,78.77654681,54.72193212,119.7388624,91.03376722,3.981134799,204.2661794,327.1955855,190.2911917,194.6189651,59.55959611,218.1319272,191.4885239,115.1114003,161.8374543,308.9530914,289.2151491,58.7374801,243.7432568,302.7894698,251.7841281,149.6106807,73.16906615,234.8777555,154.9530779,64.28801676,4.926306613,16.57251181,126.8462057,299.6486944,220.2560877,240.0134338,111.8241817,125.0615972,366.9726942,424.3413775,159.2647165,149.3672266,403.0802071,334.1698545,254.4376795,432.6283346,152.4119905,193.1062257,255.5177942
-176.375,-44.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.232105718,0,0,0,0,0,0,0,0,0,3.648268955,5.702389373,0,0,2.707388185,0,0,0,5.367082181,51.72763506,13.17007062,0,3.280032306,0,7.109207129,43.39688252,0,14.01664887,19.83647728,12.56933473,13.77716829,35.62192626,7.280316478,0,22.76789119,53.40226358,5.085574278,35.40033587,26.91701205,0,83.12327892,132.2308702,7.881088561,2.706885695,18.62087947,53.16304791,78.85601601,115.1013434,0,3.983620717,4.188860239,51.96128442,6.64746288,29.01091886,106.8449673,55.11820153,98.71284737,65.07063977,235.9539576,74.7194914,206.1167165,79.09132216,82.11609038,158.681235,97.99209955,3.879689784,204.0769586,349.7217119,213.2554089,197.8808866,65.59110098,243.6552805,120.5385105,169.2354088,186.7705656,302.1213913,272.5601181,113.2694418,225.0082969,310.3385926,282.2613848,162.6681921,96.9204829,232.4697225,126.7204328,91.5698757,4.142538026,22.61258787,164.7977335,368.0016889,224.444249,286.2941117,181.73131,147.4254828,391.9434762,420.6179683,135.6271866,128.9448758,367.8473752,308.8511401,255.2003537,522.4866903,170.2644916,183.9105966,279.0802889
-176.375,-44.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.804253705,5.644006453,0,0,2.592133772,0,0,0,5.494096128,66.40916781,5.876200144,0,3.989716967,0,6.923555692,23.87083048,0,15.87337881,21.33575457,13.95295781,15.79711192,9.358974861,8.225216909,0,28.27165083,51.6626448,4.821316361,36.91804703,27.72698716,0,81.41035164,131.1086768,6.32405118,4.247634135,20.46571282,57.74583923,80.61702258,117.3921966,0,3.903510145,6.609153219,54.25740371,4.804977642,15.2159241,106.0826192,48.94235924,80.85232597,52.59275529,213.5230037,78.07711921,198.0204566,79.81290023,76.95444852,154.1878887,89.72402075,8.097396788,207.6845506,346.9497142,212.9851127,195.7019362,65.08882377,228.6053333,149.1989548,151.1625951,183.6859131,316.5348197,281.4335133,91.75243762,205.9558617,301.2908406,273.2155647,174.1334193,94.67835249,247.3449106,135.3225079,73.22237546,5.684251938,22.39650336,135.8889464,346.6460473,217.9939398,289.2343259,164.1693672,129.3635662,383.0808393,419.2522308,139.7806771,128.2261821,386.792627,319.2965729,262.8558324,514.7731932,157.7107399,185.2358861,284.2370277
-176.375,-43.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8414146,5.913126879,0,0,0,0,0,0,0.730379366,64.90203111,0,0,18.37926073,0,5.890092898,22.08697998,0,16.25369778,26.05293285,8.303438345,18.36964078,10.21287225,5.568414189,0,27.12285913,52.65637706,2.041947224,37.12282197,27.30711835,0,80.5895544,125.4497814,3.318678284,4.489671459,24.47011064,60.55479469,83.13886449,113.09931,0,4.16598887,5.884607446,59.5130071,4.883662991,18.79803868,105.4585307,50.27095944,69.80695825,41.46713361,210.5498254,79.57244465,192.6161293,78.94170597,71.87503314,143.831827,96.60998189,7.895611495,210.0857978,338.2410476,212.4516552,193.1629494,63.47611716,227.2608633,166.6999039,133.262194,177.7268328,309.623982,288.3408622,72.18408342,232.0237367,294.3488524,264.9714899,166.6123014,82.38695268,250.1745733,151.1097103,72.54608878,6.46828962,22.24307162,130.305294,328.9034233,212.9513212,261.4298898,134.7525754,130.4849804,371.7410452,420.9656544,151.9616747,138.6446572,395.0006166,323.2300362,258.3447432,457.784079,154.5144277,191.9700778,279.7251567
-176.375,-43.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.615326455,0,0,0,0,0,7.837646588,7.782159325,0,0,0,0,0,3.144427383,0,63.51737559,0,0,40.17026603,6.264024313,5.766008486,10.4678238,0,16.55952268,30.02139243,0,19.93490518,6.091807798,5.237540706,0,12.52931892,51.17568989,2.071869349,37.98419202,28.2752817,0,82.29447342,105.3942014,0,4.704932167,25.82367107,43.3720646,84.64239435,115.7574431,0,10.70884846,6.881867519,60.71489424,5.783517891,24.00979399,109.2853621,51.59969072,71.22889632,34.88153454,187.7086327,78.74348711,179.2008503,77.17508195,67.64073837,124.3491952,99.87119185,6.857246029,209.7434613,328.4831925,203.8270842,192.464317,61.18600143,224.8776863,190.3843675,118.4108543,168.6758365,313.8481626,293.3348217,65.70787004,242.2898368,302.3701036,244.0591409,159.1986991,74.16940725,251.1402464,165.176459,70.01101296,9.990455152,21.39583528,119.2404373,296.577065,212.0972198,248.0099236,121.6754275,127.4980402,360.4430405,419.6493357,159.7301074,147.306108,399.5542623,329.4917314,251.6573713,431.9874448,149.2958486,194.9864694,275.5536478
-176.125,-44.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.992832761,0,0,0,0,0,0,0,0,0,3.875671316,5.618616707,2.362839436,0,2.720188094,0,0,0,5.395728583,53.9240848,13.5100098,0,13.39851005,2.581730586,6.842748547,32.74167708,0,17.07686367,19.90957861,10.84544146,18.13159307,22.38742577,8.67785412,0,26.74795966,51.36280926,5.101016969,40.67589201,27.9978736,0,84.34778004,120.1041648,6.331800387,2.559902462,15.91332699,58.74862546,76.68708534,118.7142513,0,3.764337362,0,54.33891059,6.44619353,30.35145685,105.5746488,57.98295156,91.90898125,66.16517951,229.6263174,81.75446117,207.6036983,77.7741076,81.35547573,172.7295341,120.1614939,3.903709541,215.4028897,356.9895482,231.1672407,195.0073425,66.83967332,258.7437953,118.4859518,175.193537,181.4864246,302.8584393,284.8983432,117.1954377,236.1207093,323.1187841,283.6817107,171.0680916,104.8123681,221.7849995,133.4080473,97.86687773,6.382088307,25.02553531,166.8522987,371.9308553,220.2535617,292.6915738,184.7342584,151.9735775,371.6984529,415.6927299,138.6503368,124.5401758,369.6013911,310.9980183,267.4622979,523.9130016,190.0366972,186.6664272,312.8795178
