x,y,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
-176.875,-43.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.264831185,5.934312413,0,0,0,0,0,2.872945244,0,9.996472687,0,6.103289922,0,0,39.52457379,6.495675094,50.30867282,55.2949332,28.5834153,42.42250992,17.47428631,40.02063983,10.64183964,29.41152514,10.78051233,4.655370328,49.57099896,31.19413626,0,95.11063866,41.97091957,109.3222383,105.224521,151.438466,101.7931246,116.4120974,84.30090611,66.13328063,195.5799394,244.6467426,83.13213533,202.3991928,154.9073612,9.210775236,5.270563003,291.3418949,237.8632377,174.0634708,343.1273422,304.5309502,52.57150054,116.1093222,73.26408317,42.78976544,209.1025071,493.6977152,437.640384,74.6288519,220.4911489,426.9704279,265.5163488,205.0460224,394.1955265,456.1994697,327.8674709,417.2757721,556.8854303,342.8212886,371.1926806,162.0744414,463.5787811,276.867949,548.2504412,668.8703575,457.3077281,424.8043173,634.7764564,608.7710625,611.5018963,601.3276043,435.7760578,516.3884221,739.6774028,838.0385885,616.81344,703.5429937,616.5627942,625.1415356,757.0561082,709.4102014,837.6055185,800.3102966,698.7562801,910.7806074,847.6841881
-176.875,-43.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.502338979,0,0,0,4.958385688,0,0,0,0,0,8.759308359,6.146710814,0,0,0,0,0,10.95726803,0,8.244227014,0,12.92096463,0,0,34.8171183,5.479949713,46.93421911,55.01615473,22.3160491,37.73691565,12.00347933,31.11588399,11.3749421,16.65980799,10.71201068,4.521591661,49.47586069,38.09158282,0,100.273924,42.79136075,108.4770226,108.9899004,148.3213412,82.56226584,114.8102093,69.11807867,57.6845708,169.957075,249.9664807,68.76422312,204.1863517,180.4386946,16.45041774,9.441241188,274.7960156,243.1748318,174.8574938,334.6581891,299.6806468,46.2366946,112.9017702,69.96589405,33.32419423,215.4070542,486.7253667,437.7165389,71.56857547,207.9669338,428.5213317,261.7897938,223.5717724,418.1877892,462.1656904,327.6175337,397.0927402,553.922378,351.6926501,365.5678086,148.6065528,473.9322726,276.5133663,556.9099252,670.2681725,470.4308053,441.906535,641.2472016,606.9654886,617.0911921,594.7148118,442.3585703,517.6372315,761.2720343,830.3125158,623.9317563,712.0675968,614.1288382,630.9752489,759.4547203,697.4265614,841.0045771,797.6334925,704.1214033,908.8978808,854.215246
-176.625,-44.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.423381783,0,0,0,0,0,0,0,0,0,1.914671312,5.667279531,0,0,0,0,0,0,0.734125909,4.375240707,0,5.875408073,0,0,31.58046277,3.414338401,54.43882352,58.51950294,35.24667398,45.02695118,30.51590582,36.41497641,11.03950702,35.88360508,9.743266719,5.673183027,51.85098458,27.55659798,0,85.23380618,46.02358225,106.8007301,109.3965451,154.2594131,105.3920047,129.3219221,83.52130282,63.82184292,190.5602137,234.2718856,90.83421919,203.4467769,125.9160292,5.453016063,4.370492903,299.224899,250.4398242,171.0349636,352.7440598,313.3350359,55.71851032,114.9275135,77.9115937,45.35910434,177.7318461,498.651246,440.8235035,97.41627531,234.125257,412.1827734,266.7307622,191.6457742,361.1265349,461.8412857,330.2814268,438.0533517,541.725441,325.8991582,374.2783813,165.9180186,453.752353,285.576924,530.8745823,666.9952923,443.1884368,407.8418948,616.3829742,607.8808177,599.2295361,623.7306886,422.0585751,520.0279643,706.808787,839.5791787,607.6476957,685.1318499,616.1861236,621.2371909,745.2783689,723.1018571,824.9911422,803.665949,692.3898266,907.6594836,849.8148382
-176.625,-43.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.574075782,0,0,0,0,0,0,0,0,0,2.038587102,5.918695795,0,0,0,0,0,0,0,4.242738148,0,10.59081599,0,0,34.26458979,6.442908228,51.25492392,68.64640867,28.94256215,41.97691784,29.38361027,29.25148609,10.62415227,36.46186463,9.07393041,4.702274639,51.38347238,32.88308839,0,93.80313637,42.53127284,105.7625773,108.2289154,146.4152331,76.45811183,106.3776322,73.06606079,63.87076796,191.6020247,251.3777856,87.17839269,203.172917,150.7357869,8.383171397,4.576260143,292.5014138,244.546221,170.6766312,343.4345301,310.3810828,51.55668612,111.7724696,75.16148512,41.09384913,191.1647126,492.8014591,439.4989355,78.83494211,227.9088608,427.8009099,259.913312,211.19071,405.410145,465.4113172,331.4430676,429.0827383,555.9911539,349.7330206,371.3680635,162.0587268,460.682071,285.0144088,544.8967782,668.4410358,457.7963187,424.6081099,627.0180724,604.6557017,604.4760852,608.6351128,429.7248331,516.903922,729.6010716,833.5691411,617.0717549,696.000051,614.1922375,628.4420442,750.5611856,709.6658949,829.825877,800.6939434,694.4318659,906.2011391,853.7469825
-176.625,-43.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.959403901,0,0,0,4.80837147,0,0,0,0,0,8.032852269,6.190188987,0,0,0,0,0,3.235860278,0,4.144562429,0,11.11038509,0,0,37.19101047,6.482048145,41.81383488,70.07542416,22.57542977,36.78291416,28.66250019,29.5893203,11.91479255,29.66554781,9.042753363,4.507389834,50.14994915,47.5509695,0,103.8845004,47.85652022,104.4880847,108.6925212,148.8278614,65.23040944,115.2453447,72.90718346,63.98017489,192.4127431,247.2462076,74.00575403,204.1309961,172.3275664,18.09265355,9.219718944,281.2274972,245.5172641,169.4957169,335.365555,305.8590161,46.93252764,110.6974472,71.76035697,36.50416501,214.0237276,484.7244638,441.9282509,75.93982781,213.6652633,422.7933715,251.8376316,223.2968428,411.6023401,466.2618217,341.1998974,415.2566173,551.2706867,353.6873521,366.398434,153.6376563,471.1814421,281.2075209,551.6046514,675.1043362,470.9268919,441.3863266,636.0445624,602.7567892,610.3471459,601.377934,436.6137551,519.1030245,751.2579871,827.521215,622.6827822,705.3174583,612.506573,630.8005523,755.1281608,700.4015999,834.0102169,799.5939571,699.4537897,904.7602943,857.6100514
-176.375,-44.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.232105718,0,0,0,0,0,0,0,0,0,3.648268955,5.702389373,0,0,2.707388185,0,0,0,6.205629517,4.46123699,0,5.629902289,0,0,39.20247509,4.527331479,57.85745347,77.29065642,35.12766181,45.93191238,31.37356953,57.32395539,9.884984768,28.37788559,8.768736743,4.632983394,54.25918062,21.92239817,0,76.0237399,46.68375925,107.8034518,126.0559366,160.9582055,128.1265547,148.2571817,79.72313937,66.6242855,183.969647,219.1824514,100.9423436,201.4302088,84.1614612,4.767541571,2.275563812,300.7408144,260.522096,171.4651417,357.7850287,328.0984544,55.43216553,114.3042821,82.21821398,52.66220885,188.3757075,507.0333346,450.3973927,122.098872,242.1632695,417.5410247,269.6394719,183.8654201,330.2203355,474.0983429,330.8909719,444.9346332,535.2683724,311.1422422,382.6047936,172.4132319,451.1020842,273.9411919,513.5279833,659.9373535,433.0998556,391.5293177,606.0306519,606.8722435,588.8091431,646.2839132,413.9970712,500.026102,697.3335738,839.2621255,604.4994988,680.0423506,612.9813016,614.1289423,731.7830568,713.4337294,812.9195744,801.9683176,687.7579408,906.205769,851.2180948
-176.375,-44.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.804253705,5.644006453,0,0,2.592133772,0,0,0,5.494096128,4.338308472,0,5.747172308,0,0,34.56062798,4.355469048,53.40722713,73.77481386,35.79092118,44.48907821,37.8236309,37.37392832,11.69688511,34.38467632,8.600621489,5.653889971,54.92331696,28.59346775,0,83.34169766,47.68021096,102.6424714,113.9616483,156.0918422,93.48205538,128.6343496,69.57378136,67.10524678,195.5076091,220.8247658,99.52091884,205.9695395,116.6137796,4.864612048,2.475049457,300.1072049,257.262024,167.5454302,350.4240674,319.8950695,61.99822668,106.3206568,79.72866904,43.35341,183.2501197,495.5475296,443.6395664,111.2168036,238.9616296,412.7616853,263.2483725,200.2557023,357.6848827,469.6395179,340.972838,439.6613726,542.5320977,329.4089925,378.9282315,165.1318746,457.1972032,286.7067804,529.8642482,664.7994302,445.8625943,411.7407885,610.6731183,605.8168894,594.8254062,632.2457938,418.9003221,516.1820338,702.4880105,835.8928024,611.1292322,681.3069211,616.3385383,623.2276984,739.8079011,714.5087794,820.0708191,806.4061262,690.9513041,905.289974,857.6433773
-176.375,-43.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8414146,5.913126879,0,0,0,0,0,0,0.730379366,4.222345485,0,10.44840427,0,0,37.55776514,3.287968851,48.65396995,72.72900041,27.31322914,43.28635484,39.00412178,29.57510685,11.76039233,35.93810827,8.602539629,4.696058232,53.82088501,43.70907668,0,93.45504018,46.80250717,102.1381031,112.1701134,150.2388505,66.19664333,125.6582724,71.47755434,62.79600046,196.9951549,232.014479,96.35544311,205.439072,135.2172436,8.156759547,6.81268998,295.5270619,256.4777371,165.2550535,339.5874195,315.8042888,53.43800485,109.8415117,77.25886058,40.02776851,192.0033961,489.5869056,445.3099788,85.10792897,233.5803404,422.9147902,255.8599581,217.2375656,399.6900316,471.615293,352.3662918,432.6498545,558.7019784,357.6007626,373.6053499,161.4300388,460.7828926,286.7563552,538.5042808,674.440399,460.2815346,429.6003492,622.4927222,603.7338886,599.9077921,619.9167407,425.3567109,513.839281,725.5874891,831.0051935,621.0000035,692.5791073,614.4579097,627.9291374,746.635331,707.9026277,825.5324318,803.7254637,692.9106977,903.9874828,862.2621784
-176.375,-43.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.615326455,0,0,0,0,0,7.837646588,7.782159325,0,0,0,0,0,3.144427383,0,4.119454841,0,11.04661629,0,0,39.84450334,6.37037847,39.70889316,70.34800592,22.81097815,38.5485977,29.02922153,32.30380419,11.50608675,30.88868606,8.604722694,4.494664297,52.98813483,44.54459228,0,102.3826652,46.49601099,100.5444764,114.387565,156.6049862,62.85685494,118.5801941,73.09401018,62.27649854,194.3509969,239.6464337,87.73758067,205.9519833,162.74545,15.47262156,8.783300005,285.7734373,253.9907484,166.5219898,335.5705972,310.9021328,51.21420764,108.5093289,76.99673294,37.84446955,205.4353282,482.6727423,451.4327131,79.14248549,224.8682422,417.7930936,244.486973,228.3341083,409.0928513,476.1413123,363.4018154,419.6671563,553.0889385,366.50325,372.0137924,155.6874057,472.8784288,285.0140623,547.5090575,673.7119202,474.0423226,444.8917761,634.0175571,601.4485121,606.1491811,609.4854305,432.3186348,516.8121399,747.4627889,826.0862465,627.0624426,703.0192928,613.0366595,630.8001868,753.2256275,698.4879422,830.931957,802.8789958,697.7575388,902.6667263,866.7666001
-176.125,-44.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.992832761,0,0,0,0,0,0,0,0,0,3.875671316,5.618616707,2.362839436,0,2.720188094,0,0,0,6.198085964,4.396365081,0,5.587278064,0,0,42.80507303,4.554040167,54.2651944,90.80991129,36.34657059,45.80369434,31.93580967,50.18668877,9.251161011,26.44612406,7.516181466,4.262476151,58.90602084,43.96383534,0,78.34815047,41.20379983,103.5875004,133.731639,169.4658745,125.612991,162.6964405,70.1380198,67.36505248,193.8690027,207.2161143,110.4934789,204.6869968,71.88164472,8.873083408,2.089850229,301.9476397,273.4117084,169.4936485,349.5201079,331.3576967,59.92102629,107.7875466,83.58863209,50.54881524,198.8893083,505.927198,453.2666551,132.5961657,247.3398636,415.6295005,267.7317771,195.0034373,328.5157411,477.5747059,351.3278721,437.1715296,540.3265367,327.3641858,388.403694,170.90338,458.9357955,277.604616,499.2194037,658.9285653,437.3620175,401.441887,601.25356,608.0756191,585.0682612,653.2452957,413.8162505,485.5632039,699.7043493,837.1890009,616.9470963,682.3134426,612.9758958,618.3806371,727.2256175,706.9398926,810.2351841,805.3610925,687.6346763,905.3756927,857.9955603
