x,y,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
-176.875,-43.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.264831185,5.934312413,0,0,0,0,0,2.872945244,0,0,0,18.85534697,29.79158993,0,7.211651772,10.83934156,31.01923704,66.73425945,82.31108352,12.89813831,99.4123157,60.82175758,60.92864885,43.44519466,19.71958599,0,75.52304233,11.82157155,33.12143966,77.45457979,32.18937077,4.771435339,18.69066433,68.00684291,0,17.82526213,119.0544138,37.10346941,39.57910193,4.815750989,35.05275086,20.13337149,22.66967095,19.70787603,0,59.27364287,0,52.16517462,46.15397646,112.3734725,21.01829432,5.508032302,0,82.68638653,100.06973,98.48164937,50.45813365,53.21306313,4.286143232,5.360510415,0,1.955726964,0,23.85146158,100.5776675,87.62819194,143.0893634,33.71799013,27.73352914,6.697555903,92.60092,34.8637475,70.01638856,98.11041767,0,24.17408899,0,56.20781919,67.95552618,43.04942483,2.641255186,33.91702166,0,0,62.57898326,111.4642262,19.68901779,99.22634211,0,73.67656302,33.09576528,0,15.45342249,12.40983689,37.43072603
-176.875,-43.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.502338979,0,0,0,4.958385688,0,0,0,0,0,8.759308359,6.146710814,0,0,0,0,0,10.95726803,0,0,0,20.46435035,29.59877493,5.544251724,5.517657788,7.445097236,30.46025291,69.91309906,73.19983687,17.31594296,59.28025556,55.03706988,54.625149,65.20080976,20.08744856,0,82.54233123,5.649533293,33.26961796,70.32617612,22.27099109,5.514861711,18.17685774,40.25746947,3.438859312,17.47349068,115.4342828,39.03755104,34.97763695,0,40.11181392,23.31857288,23.84659885,17.25594846,0,58.02048799,0,46.01981944,47.78361558,115.646064,18.06509512,5.160333417,0,115.0947515,99.65295419,101.7588016,49.96449622,51.54965362,3.54681311,0,0,1.87410375,0,23.42907507,106.3729646,82.69979185,137.076071,34.11511818,28.7955399,7.730216199,85.86901956,33.56229749,68.81888288,92.03296984,0,24.51883921,6.29489835,60.13139341,81.61054125,38.83915259,5.381966604,34.81394923,0,8.45617014,74.70198617,114.8839441,24.7902123,120.2894828,0,73.82036713,42.15224852,11.00953146,18.04917834,8.387307426,40.29378039
-176.625,-44.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.423381783,0,0,0,0,0,0,0,0,0,1.914671312,5.667279531,0,0,0,0,0,0,0.734125909,0,0,17.12163741,28.95428071,0,9.717347682,13.25940947,29.2489991,58.12864454,88.94069118,9.874064971,109.7450851,58.84373977,64.63094127,35.05591813,19.2723606,0,75.81465035,35.08375332,29.94125533,99.62724505,40.04143916,4.819273472,18.40402195,65.15687668,0,15.57477039,126.2830285,34.63855343,45.44587446,5.028425719,32.62231104,19.31031301,19.28150366,20.94033249,0,67.78966863,5.032581257,56.58477764,42.6505625,104.1825183,21.87855982,5.438912756,0,73.41616789,101.0888261,100.0936767,60.31700703,52.47164466,9.015546937,8.086159356,0,2.073037571,4.102334413,24.43911517,110.560498,93.6829115,150.2134097,35.67881686,42.30498895,6.282643004,121.2597891,33.63138762,78.720183,118.4642514,0,28.06428769,0,55.95157783,63.09730769,52.65683331,0,31.77788637,0,0,59.40708426,103.090722,22.85821972,106.18227,7.741028639,73.12765334,40.54466395,0,24.50409093,10.42128377,34.73829219
-176.625,-43.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.574075782,0,0,0,0,0,0,0,0,0,2.038587102,5.918695795,0,0,0,0,0,0,0,0,0,6.582664575,29.60580681,0,10.81106517,10.23838727,30.57282313,63.79176376,87.17479453,15.13999669,104.7911197,59.72147926,56.37758321,46.98584115,16.6058239,0,76.45890382,11.92274846,33.04025035,82.33259302,33.78862577,4.898069021,18.1787733,55.08525295,0,17.28678443,121.6158478,39.96161303,43.21024735,4.87855033,29.55262555,19.58345042,21.64239518,19.87911318,0,59.22182666,0,52.46668702,47.82012781,108.9633954,19.66279524,5.419086104,0,77.34329275,101.3050777,108.840219,58.81526269,49.61459864,3.540400759,5.210083519,0,2.004336711,0,24.10475632,102.7489589,88.23239355,145.4309544,36.61837288,40.6502022,6.561054209,109.7620516,34.0196726,71.49393398,101.730686,0,28.37784352,6.144986019,58.37198776,72.12466442,45.32081466,2.531303722,34.26774437,0,4.035303127,61.08385624,114.5102524,26.50254631,108.4954221,0,75.07940317,42.05365612,0,17.87480316,13.00169536,38.2530817
-176.625,-43.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.959403901,0,0,0,4.80837147,0,0,0,0,0,8.032852269,6.190188987,0,0,0,0,0,3.235860278,0,0,0,4.013355909,28.68487579,5.461759373,5.342743705,7.210097207,30.92704735,69.73170151,83.38266097,17.17591893,72.09868422,54.3488789,55.15621257,57.36630987,23.18670301,0,84.39515522,6.254634497,33.17191205,73.27854702,31.81768435,5.633957939,17.700894,44.8254398,3.383816008,17.29785557,117.7841609,44.06708485,40.73845829,0,32.383932,24.01599759,23.20644809,19.20599775,0,56.62467663,0,47.2431982,50.13131506,111.448588,18.18719937,5.143811404,0,107.2604578,101.9494791,111.6156497,52.13390279,50.82619355,4.495462406,0,0,1.938208716,0,23.79612574,110.6993056,83.82170157,143.0660595,38.86429351,41.14670144,7.581800874,92.8169584,32.70998364,68.30683462,93.41452537,0,27.73613974,8.193823859,63.9500709,84.3552373,39.0418897,2.662737277,35.72232831,0,9.962347855,64.81669639,117.6563167,26.17947869,123.1901408,0,76.05673767,51.34961455,10.15936931,20.95163627,11.6887336,39.63651759
-176.375,-44.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.232105718,0,0,0,0,0,0,0,0,0,3.648268955,5.702389373,0,0,2.707388185,0,0,0,6.205629517,0,0,16.84650273,28.78054009,0,9.50579849,15.1164781,24.24054455,53.53238322,83.6338236,7.274218376,118.2926953,71.86508861,58.61290875,39.16020148,34.22863088,0,79.81095942,54.40046956,28.13699443,111.4286403,41.9497974,5.046818931,17.51305281,66.50388449,0,16.41926892,130.6345192,29.10617737,38.13010218,15.29791061,30.43026091,21.68317389,16.86264168,21.60974304,0,87.51470597,0,57.11058291,34.77305536,91.82367328,27.49296292,11.82738646,0,72.52255553,107.8085583,95.0268382,65.8849978,52.29000083,16.54847006,15.49052092,0,2.85125241,5.709990604,25.22891149,145.6450377,122.1243354,145.6255879,32.70710905,30.45063694,5.135087815,135.8876764,33.04606058,89.80681386,142.222069,3.359388601,34.63448483,0,56.21548706,57.95611202,42.67320907,0,29.94206804,0,0,56.71732739,97.45288439,23.31069899,106.6609455,28.14802786,75.28244943,31.7633333,0,24.35037125,4.147567103,32.07474375
-176.375,-44.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.804253705,5.644006453,0,0,2.592133772,0,0,0,5.494096128,0,0,6.575215107,29.57913571,0,15.33511036,12.68816211,30.00815883,50.68209728,87.48048458,17.08763829,111.6172779,63.13738347,57.61762504,44.83415985,22.50864024,0,77.80369408,37.43034199,29.57863563,103.1720106,44.65466537,4.83972738,17.92972565,56.65860874,0,15.54359774,126.9181206,34.42445742,49.45027594,9.49934813,26.68554261,18.83220133,17.9834285,21.49107331,0,69.15037594,5.06427962,57.59060717,44.81459235,97.79673913,26.58963537,5.38028885,6.886538409,71.17952805,109.1498653,103.8939458,67.61386804,50.24362884,8.918975134,7.389383409,0,2.104941827,0,24.63663468,126.6249029,101.3870135,147.7351727,36.90993714,48.63327055,5.517942548,120.688562,32.98145537,80.42974462,130.6448791,0,29.18331295,2.123611586,56.76641012,66.4213708,54.69225765,0,31.13349732,0,0,57.55352432,114.7050535,28.08784245,109.2383444,8.90488187,76.28342806,40.36803834,0,26.36864678,10.02081597,33.5038378
-176.375,-43.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8414146,5.913126879,0,0,0,0,0,0,0.730379366,0,0,4.53446865,29.43804609,0,13.78810273,9.679179998,37.89240808,55.54653641,87.81103736,19.11144734,95.73778383,57.70813722,54.3885445,56.8732761,16.31434117,4.618684758,78.54195242,13.27079609,32.65017122,82.46888885,38.02403782,5.514131235,17.74974415,41.48412182,0,17.35249932,117.3254472,42.48379829,46.99383869,6.857638134,26.24036636,18.95651002,21.29889927,20.15226772,0,63.46733128,0,53.18140522,48.20794094,106.0606189,19.65822255,5.411373536,2.320524282,73.029438,107.3831259,112.7984061,60.78972224,48.18501609,4.314912174,5.106131722,0,2.051533563,0,24.40370452,118.1803014,92.83174698,148.6378871,39.35339619,51.65893104,5.771285428,113.2789813,31.64690039,73.55921863,109.6855523,0,31.02158589,8.235963567,60.33670175,75.50138617,49.19449254,2.432328374,34.07136599,0,4.054781799,60.87596746,142.346293,29.95068628,111.5938008,0,76.95504335,44.1627242,0,26.25254494,11.49635946,37.68072079
-176.375,-43.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.615326455,0,0,0,0,0,7.837646588,7.782159325,0,0,0,0,0,3.144427383,0,0,0,3.785465277,29.78564337,0,4.669416096,6.538065487,32.9841648,63.68780196,84.30736062,19.20454418,84.79770176,51.62744129,52.62253287,67.86930704,22.57373517,4.518292085,85.74564839,6.935099932,32.83451151,72.55654673,31.44322218,5.626756824,16.55132018,53.03153002,3.916874017,17.46781603,112.0326168,44.00207558,42.27804807,4.870640983,28.86803071,23.42330813,22.98978431,19.61153794,0,57.66346008,0,51.77037047,51.26030353,101.484399,18.21487252,5.188603224,0,106.7095762,104.5104281,117.3029763,59.85667175,52.3716502,4.401101629,0,0,7.011800339,0,24.19694538,114.2897293,87.70548611,149.7257727,40.38150308,42.95476922,6.76544146,91.69072898,32.00078738,68.82387869,95.72459506,0,32.25861847,9.860954789,69.30774066,85.38770651,38.48314509,2.600177297,35.77087406,0,11.49441309,65.17299306,138.7105518,32.07587333,125.3490814,0,78.62104187,51.18099886,10.05852169,24.82220321,13.28214407,38.44003514
-176.125,-44.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.992832761,0,0,0,0,0,0,0,0,0,3.875671316,5.618616707,2.362839436,0,2.720188094,0,0,0,6.198085964,0,0,6.328140056,36.13521847,1.596371471,14.4534267,14.69718209,32.74689793,44.51792283,79.54023404,9.836736052,110.4400938,76.58025966,50.76170085,49.87369943,38.09392264,0,81.1756202,55.71656158,27.80381577,109.7431099,42.36419791,4.983042218,17.46980587,56.65498726,0,16.90852607,120.7691043,32.36306739,32.13974354,20.31459383,23.43290109,17.9810985,16.14457341,21.71248791,0,73.67832304,0,56.25905526,36.88292851,84.69581698,27.52665374,8.656132374,0,66.94168585,113.1804722,99.77165433,70.24029526,48.6591465,19.91986362,19.20382889,0,3.167896096,6.330643729,29.8292521,180.9734966,127.5752662,144.8799995,34.20928495,36.79417321,5.066050428,120.9048456,32.57922281,90.84948389,146.9153584,3.225947332,36.96756508,2.876404548,57.67275022,61.38067837,41.78674668,0,29.20066705,0,5.78081489,55.00642161,132.5604768,27.70070295,109.090171,29.39060686,73.3593672,29.96525152,0,25.09839197,4.429823658,34.15527117
